filename,filepath,subject,session,task,sequence_type,target,clustRegion,clustMask,X,Y,Z
116.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,116,2,rest,se,seed,ldlpfc,dilate_5,,,
116.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,116,1,rest,me,network,ldlpfc,orig,,,
116.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,116,3,rest,se,network,ldlpfc,dilate_5,,,
116.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,116,4,rest,se,network,ldlpfc,orig,,,
116.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,116,4,rest,se,network,ldlpfc,dilate_5,,,
112.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,112,2,rest,se,seed,ldlpfc,erode_1,,,
112.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,112,1,rest,se,network,ldlpfc,orig,,,
112.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,112,2,rest,me,network,ldlpfc,erode_1,,,
112.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,112,4,rest,se,network,ldlpfc,erode_1,,,
112.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,112,1,rest,se,seed,ldlpfc,dilate_5,,,
112.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,112,4,rest,me,network,ldlpfc,dilate_5,,,
112.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,112,3,rest,me,seed,ldlpfc,orig,,,
112.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,112,3,rest,me,network,ldlpfc,dilate_5,,,
112.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,112,2,rest,me,seed,ldlpfc,dilate_5,,,
112.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,112,2,rest,se,seed,ldlpfc,orig,,,
112.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,112,2,rest,se,network,ldlpfc,orig,,,
112.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,112,2,rest,se,seed,ldlpfc,dilate_5,,,
112.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,112,3,rest,me,seed,ldlpfc,erode_1,,,
112.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,112,1,rest,me,seed,ldlpfc,dilate_5,,,
112.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,112,3,rest,se,network,ldlpfc,dilate_5,,,
112.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,112,4,rest,se,seed,ldlpfc,dilate_5,,,
112.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,112,4,rest,me,seed,ldlpfc,erode_1,,,
112.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,112,1,rest,se,seed,ldlpfc,orig,,,
112.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,112,1,rest,se,network,ldlpfc,dilate_5,,,
112.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,112,2,rest,me,seed,ldlpfc,erode_1,,,
112.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,112,4,rest,se,seed,ldlpfc,orig,,,
112.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,112,1,rest,me,seed,ldlpfc,orig,,,
112.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,112,4,rest,me,network,ldlpfc,orig,,,
112.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,112,3,rest,se,network,ldlpfc,erode_1,,,
112.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,112,1,rest,me,seed,ldlpfc,erode_1,,,
112.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,112,2,rest,se,network,ldlpfc,dilate_5,,,
112.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,112,3,rest,se,network,ldlpfc,orig,,,
112.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,112,2,rest,me,network,ldlpfc,orig,,,
112.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,112,3,rest,se,seed,ldlpfc,orig,,,
112.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,112,4,rest,me,seed,ldlpfc,dilate_5,,,
112.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,112,1,rest,me,network,ldlpfc,dilate_5,,,
112.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,112,1,rest,se,network,ldlpfc,erode_1,,,
112.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,112,2,rest,me,network,ldlpfc,dilate_5,,,
112.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,112,4,rest,se,network,ldlpfc,dilate_5,,,
112.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,112,2,rest,se,network,ldlpfc,erode_1,,,
112.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,112,2,rest,me,seed,ldlpfc,orig,,,
112.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,112,3,rest,se,seed,ldlpfc,dilate_5,,,
112.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,112,4,rest,me,seed,ldlpfc,orig,,,
112.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,112,3,rest,se,seed,ldlpfc,erode_1,,,
112.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,112,1,rest,se,seed,ldlpfc,erode_1,,,
112.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,112,1,rest,me,network,ldlpfc,erode_1,,,
112.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,112,3,rest,me,seed,ldlpfc,dilate_5,,,
112.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,112,3,rest,me,network,ldlpfc,orig,,,
112.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,112,1,rest,me,network,ldlpfc,orig,,,
112.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,112,4,rest,me,network,ldlpfc,erode_1,,,
112.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,112,4,rest,se,seed,ldlpfc,erode_1,,,
112.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,112,3,rest,me,network,ldlpfc,erode_1,,,
112.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/112/112.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,112,4,rest,se,network,ldlpfc,orig,,,
104.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,104,1,rest,se,seed,ldlpfc,orig,,,
104.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,104,1,rest,se,seed,ldlpfc,erode_1,,,
104.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,104,2,rest,se,network,ldlpfc,dilate_5,,,
104.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,104,1,rest,se,seed,ldlpfc,dilate_5,,,
104.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,104,4,rest,se,seed,ldlpfc,orig,,,
104.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,104,4,rest,me,seed,ldlpfc,orig,,,
104.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,104,3,rest,se,seed,ldlpfc,dilate_5,,,
104.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,104,1,rest,me,network,ldlpfc,erode_1,,,
104.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,104,4,rest,me,network,ldlpfc,orig,,,
104.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,104,4,rest,se,seed,ldlpfc,erode_1,,,
104.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,104,1,rest,me,seed,ldlpfc,orig,,,
104.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,104,3,rest,se,network,ldlpfc,erode_1,,,
104.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,104,2,rest,se,network,ldlpfc,orig,,,
104.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,104,2,rest,me,seed,ldlpfc,erode_1,,,
104.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,104,3,rest,se,network,ldlpfc,dilate_5,,,
104.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,104,3,rest,me,seed,ldlpfc,erode_1,,,
104.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,104,1,rest,me,network,ldlpfc,orig,,,
104.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,104,2,rest,me,network,ldlpfc,dilate_5,,,
104.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,104,4,rest,me,network,ldlpfc,erode_1,,,
104.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,104,4,rest,se,network,ldlpfc,orig,,,
104.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,104,3,rest,me,network,ldlpfc,erode_1,,,
104.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,104,4,rest,me,network,ldlpfc,dilate_5,,,
104.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,104,2,rest,me,network,ldlpfc,erode_1,,,
104.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,104,2,rest,me,network,ldlpfc,orig,,,
104.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,104,2,rest,se,seed,ldlpfc,orig,,,
104.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,104,4,rest,se,seed,ldlpfc,dilate_5,,,
104.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,104,3,rest,se,seed,ldlpfc,erode_1,,,
104.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,104,2,rest,me,seed,ldlpfc,dilate_5,,,
104.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,104,2,rest,se,network,ldlpfc,erode_1,,,
104.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,104,1,rest,me,network,ldlpfc,dilate_5,,,
104.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,104,3,rest,me,seed,ldlpfc,dilate_5,,,
104.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,104,4,rest,me,seed,ldlpfc,dilate_5,,,
104.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,104,1,rest,se,network,ldlpfc,orig,,,
104.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,104,2,rest,se,seed,ldlpfc,dilate_5,,,
104.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,104,3,rest,se,network,ldlpfc,orig,,,
104.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,104,3,rest,me,network,ldlpfc,orig,,,
104.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,104,3,rest,se,seed,ldlpfc,orig,,,
104.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,104,4,rest,se,network,ldlpfc,dilate_5,,,
104.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,104,1,rest,se,network,ldlpfc,erode_1,,,
104.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,104,4,rest,se,network,ldlpfc,erode_1,,,
104.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,104,1,rest,me,seed,ldlpfc,dilate_5,,,
104.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,104,3,rest,me,network,ldlpfc,dilate_5,,,
104.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,104,2,rest,me,seed,ldlpfc,orig,,,
104.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,104,2,rest,se,seed,ldlpfc,erode_1,,,
104.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,104,1,rest,se,network,ldlpfc,dilate_5,,,
104.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,104,4,rest,me,seed,ldlpfc,erode_1,,,
104.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,104,3,rest,me,seed,ldlpfc,orig,,,
104.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/104/104.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,104,1,rest,me,seed,ldlpfc,erode_1,,,
100.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,3,rest,se,seed,ldlpfc,orig,,,
100.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,4,rest,se,seed,ldlpfc,dilate_5,,,
100.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,1,rest,se,network,ldlpfc,erode_1,,,
100.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,1,rest,se,seed,ldlpfc,dilate_5,,,
100.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,1,rest,se,network,ldlpfc,orig,,,
100.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,3,rest,se,seed,ldlpfc,erode_1,,,
