subject,target,clustMask,sequence_type,session_i,session_j,euclidean_distance
84,seed,erode_1,me,1,3,7.21
84,seed,erode_1,me,2,3,10.0
84,seed,erode_1,se_e2,0,1,6.0
84,seed,erode_1,se_e2,0,2,8.49
84,seed,erode_1,se_e2,0,3,4.47
84,seed,erode_1,se_e2,1,2,11.49
84,seed,erode_1,se_e2,1,3,2.83
84,seed,erode_1,se_e2,2,3,11.83
84,seed,dilate_5,se,0,1,17.32
84,seed,dilate_5,se,0,2,22.09
84,seed,dilate_5,se,0,3,21.54
84,seed,dilate_5,se,1,2,18.87
84,seed,dilate_5,se,1,3,16.37
84,seed,dilate_5,se,2,3,2.83
84,seed,dilate_5,me,0,1,10.77
84,seed,dilate_5,me,0,2,16.25
84,seed,dilate_5,me,0,3,41.09
84,seed,dilate_5,me,1,2,26.0
84,seed,dilate_5,me,1,3,44.77
84,seed,dilate_5,me,2,3,37.95
84,seed,dilate_5,se_e2,0,1,30.33
84,seed,dilate_5,se_e2,0,2,18.87
84,seed,dilate_5,se_e2,0,3,35.44
84,seed,dilate_5,se_e2,1,2,45.74
84,seed,dilate_5,se_e2,1,3,14.7
84,seed,dilate_5,se_e2,2,3,45.83
84,network,orig,se,0,1,14.0
84,network,orig,se,0,2,11.66
84,network,orig,se,0,3,14.97
84,network,orig,se,1,2,4.47
84,network,orig,se,1,3,2.0
84,network,orig,se,2,3,4.9
84,network,orig,me,0,1,4.9
84,network,orig,me,0,2,4.47
84,network,orig,me,0,3,11.66
84,network,orig,me,1,2,2.0
84,network,orig,me,1,3,14.97
84,network,orig,me,2,3,14.0
84,network,orig,se_e2,0,1,2.0
84,network,orig,se_e2,0,2,2.0
84,network,orig,se_e2,0,3,6.0
84,network,orig,se_e2,1,2,0.0
84,network,orig,se_e2,1,3,6.93
84,network,orig,se_e2,2,3,6.93
84,network,erode_1,se,0,1,13.11
84,network,erode_1,se,0,2,14.14
84,network,erode_1,se,0,3,14.14
84,network,erode_1,se,1,2,2.0
84,network,erode_1,se,1,3,2.0
84,network,erode_1,se,2,3,0.0
84,network,erode_1,me,0,1,9.17
84,network,erode_1,me,0,2,0.0
84,network,erode_1,me,0,3,18.0
84,network,erode_1,me,1,2,9.17
84,network,erode_1,me,1,3,18.11
84,network,erode_1,me,2,3,18.0
84,network,erode_1,se_e2,0,1,12.81
84,network,erode_1,se_e2,0,2,2.0
84,network,erode_1,se_e2,0,3,2.0
84,network,erode_1,se_e2,1,2,11.66
84,network,erode_1,se_e2,1,3,11.66
84,network,erode_1,se_e2,2,3,2.83
84,network,dilate_5,se,0,1,8.25
84,network,dilate_5,se,0,2,9.38
84,network,dilate_5,se,0,3,13.56
84,network,dilate_5,se,1,2,2.0
84,network,dilate_5,se,1,3,18.22
84,network,dilate_5,se,2,3,18.55
84,network,dilate_5,me,0,1,18.55
84,network,dilate_5,me,0,2,9.38
84,network,dilate_5,me,0,3,2.83
84,network,dilate_5,me,1,2,13.56
84,network,dilate_5,me,1,3,16.25
84,network,dilate_5,me,2,3,6.93
84,network,dilate_5,se_e2,0,1,10.77
84,network,dilate_5,se_e2,0,2,12.0
84,network,dilate_5,se_e2,0,3,2.83
84,network,dilate_5,se_e2,1,2,2.0
84,network,dilate_5,se_e2,1,3,10.77
84,network,dilate_5,se_e2,2,3,12.33
85,seed,orig,se,0,1,10.95
85,seed,orig,se,0,2,4.0
85,seed,orig,se,0,3,12.81
85,seed,orig,se,1,2,12.96
85,seed,orig,se,1,3,18.87
85,seed,orig,se,2,3,15.62
85,seed,orig,me,0,1,23.49
85,seed,orig,me,0,2,10.77
85,seed,orig,me,0,3,4.9
85,seed,orig,me,1,2,18.44
85,seed,orig,me,1,3,23.15
85,seed,orig,me,2,3,14.28
85,seed,orig,se_e2,0,1,7.48
85,seed,orig,se_e2,0,2,10.95
85,seed,orig,se_e2,0,3,17.2
85,seed,orig,se_e2,1,2,7.48
85,seed,orig,se_e2,1,3,20.78
85,seed,orig,se_e2,2,3,16.25
85,seed,erode_1,se,0,1,8.94
85,seed,erode_1,se,0,2,10.77
85,seed,erode_1,se,0,3,18.11
85,seed,erode_1,se,1,2,6.0
85,seed,erode_1,se,1,3,10.2
85,seed,erode_1,se,2,3,10.39
85,seed,erode_1,me,0,1,18.87
85,seed,erode_1,me,0,2,6.0
85,seed,erode_1,me,0,3,6.0
85,seed,erode_1,me,1,2,18.55
85,seed,erode_1,me,1,3,15.75
85,seed,erode_1,me,2,3,2.83
85,seed,erode_1,se_e2,0,1,8.49
85,seed,erode_1,se_e2,0,2,6.32
85,seed,erode_1,se_e2,0,3,4.47
85,seed,erode_1,se_e2,1,2,2.83
85,seed,erode_1,se_e2,1,3,4.47
85,seed,erode_1,se_e2,2,3,2.0
85,seed,dilate_5,se,0,1,32.31
85,seed,dilate_5,se,0,2,20.49
85,seed,dilate_5,se,0,3,22.89
85,seed,dilate_5,se,1,2,29.53
85,seed,dilate_5,se,1,3,26.08
85,seed,dilate_5,se,2,3,10.2
85,seed,dilate_5,me,0,1,9.38
85,seed,dilate_5,me,0,2,0.0
85,seed,dilate_5,me,0,3,18.97
85,seed,dilate_5,me,1,2,9.38
85,seed,dilate_5,me,1,3,21.35
85,seed,dilate_5,me,2,3,18.97
85,seed,dilate_5,se_e2,0,1,26.15
85,seed,dilate_5,se_e2,0,2,10.2
85,seed,dilate_5,se_e2,0,3,8.94
85,seed,dilate_5,se_e2,1,2,19.7
85,seed,dilate_5,se_e2,1,3,31.69
85,seed,dilate_5,se_e2,2,3,12.33
85,network,orig,se,0,1,0.0
85,network,orig,se,0,2,6.0
85,network,orig,se,0,3,10.39
85,network,orig,se,1,2,6.0
85,network,orig,se,1,3,10.39
85,network,orig,se,2,3,10.95
85,network,orig,me,0,1,2.0
85,network,orig,me,0,2,0.0
85,network,orig,me,0,3,0.0
85,network,orig,me,1,2,2.0
85,network,orig,me,1,3,2.0
85,network,orig,me,2,3,0.0
85,network,orig,se_e2,0,1,12.81
85,network,orig,se_e2,0,2,12.81
85,network,orig,se_e2,0,3,14.0
85,network,orig,se_e2,1,2,0.0
85,network,orig,se_e2,1,3,4.9
85,network,orig,se_e2,2,3,4.9
85,network,erode_1,se,0,1,2.83
85,network,erode_1,se,0,2,2.83
85,network,erode_1,se,0,3,3.46
85,network,erode_1,se,1,2,0.0
85,network,erode_1,se,1,3,2.0
85,network,erode_1,se,2,3,2.0
85,network,erode_1,me,0,1,2.0
85,network,erode_1,me,0,2,4.0
85,network,erode_1,me,0,3,2.0
85,network,erode_1,me,1,2,4.47
85,network,erode_1,me,1,3,0.0
85,network,erode_1,me,2,3,4.47
85,network,erode_1,se_e2,0,1,8.0
85,network,erode_1,se_e2,0,2,6.32
85,network,erode_1,se_e2,0,3,6.63
85,network,erode_1,se_e2,1,2,8.49
85,network,erode_1,se_e2,1,3,3.46
85,network,erode_1,se_e2,2,3,6.0
85,network,dilate_5,se,0,1,32.62
85,network,dilate_5,se,0,2,20.69
85,network,dilate_5,se,0,3,2.83
85,network,dilate_5,se,1,2,13.42
85,network,dilate_5,se,1,3,31.11
85,network,dilate_5,se,2,3,18.87
85,network,dilate_5,me,0,1,19.39
85,network,dilate_5,me,0,2,30.0
85,network,dilate_5,me,0,3,17.32
85,network,dilate_5,me,1,2,11.83
85,network,dilate_5,me,1,3,4.47
85,network,dilate_5,me,2,3,13.56
85,network,dilate_5,se_e2,0,1,31.18
85,network,dilate_5,se_e2,0,2,36.06
85,network,dilate_5,se_e2,0,3,8.49
85,network,dilate_5,se_e2,1,2,22.09
85,network,dilate_5,se_e2,1,3,27.5
85,network,dilate_5,se_e2,2,3,37.68
87,seed,orig,se,0,1,28.5
87,seed,orig,se,0,2,2.83
87,seed,orig,se,0,3,23.83
87,seed,orig,se,1,2,27.5
87,seed,orig,se,1,3,16.61
87,seed,orig,se,2,3,24.49
87,seed,orig,me,0,1,27.2
87,seed,orig,me,0,2,19.29
87,seed,orig,me,0,3,12.0
87,seed,orig,me,1,2,10.95
87,seed,orig,me,1,3,18.44
87,seed,orig,me,2,3,8.25
87,seed,orig,se_e2,0,1,20.4
87,seed,orig,se_e2,0,2,20.69
87,seed,orig,se_e2,0,3,18.22
87,seed,orig,se_e2,1,2,26.15
87,seed,orig,se_e2,1,3,6.63
87,seed,orig,se_e2,2,3,25.61
87,seed,erode_1,se,0,1,4.47
87,seed,erode_1,se,0,2,12.96
87,seed,erode_1,se,0,3,15.75
87,seed,erode_1,se,1,2,10.77
87,seed,erode_1,se,1,3,18.87
87,seed,erode_1,se,2,3,18.55
87,seed,erode_1,me,0,1,11.49
87,seed,erode_1,me,0,2,12.96
87,seed,erode_1,me,0,3,16.37
87,seed,erode_1,me,1,2,12.81
87,seed,erode_1,me,1,3,18.55
87,seed,erode_1,me,2,3,6.0
87,seed,erode_1,se_e2,0,1,4.9
87,seed,erode_1,se_e2,0,2,4.9
87,seed,erode_1,se_e2,0,3,6.0
87,seed,erode_1,se_e2,1,2,4.0
87,seed,erode_1,se_e2,1,3,3.46
87,seed,erode_1,se_e2,2,3,6.63
87,seed,dilate_5,se,0,1,2.0
87,seed,dilate_5,se,0,2,2.0
87,seed,dilate_5,se,0,3,2.0
87,seed,dilate_5,se,1,2,2.83
87,seed,dilate_5,se,1,3,2.83
87,seed,dilate_5,se,2,3,0.0
87,seed,dilate_5,me,0,1,2.83
87,seed,dilate_5,me,0,2,0.0
87,seed,dilate_5,me,0,3,0.0
87,seed,dilate_5,me,1,2,2.83
87,seed,dilate_5,me,1,3,2.83
87,seed,dilate_5,me,2,3,0.0
87,seed,dilate_5,se_e2,0,1,23.07
87,seed,dilate_5,se_e2,0,2,22.36
87,seed,dilate_5,se_e2,0,3,34.93
87,seed,dilate_5,se_e2,1,2,27.28
87,seed,dilate_5,se_e2,1,3,31.24
87,seed,dilate_5,se_e2,2,3,16.25
87,network,orig,se,0,1,0.0
87,network,orig,se,0,2,0.0
87,network,orig,se,0,3,2.0
87,network,orig,se,1,2,0.0
87,network,orig,se,1,3,2.0
87,network,orig,se,2,3,2.0
87,network,orig,me,0,1,2.0
87,network,orig,me,0,2,2.0
87,network,orig,me,0,3,2.0
87,network,orig,me,1,2,0.0
87,network,orig,me,1,3,0.0
87,network,orig,me,2,3,0.0
87,network,orig,se_e2,0,1,12.0
87,network,orig,se_e2,0,2,12.0
87,network,orig,se_e2,0,3,19.9
87,network,orig,se_e2,1,2,0.0
87,network,orig,se_e2,1,3,26.15
87,network,orig,se_e2,2,3,26.15
87,network,erode_1,se,0,1,16.12
87,network,erode_1,se,0,2,6.93
87,network,erode_1,se,0,3,14.0
87,network,erode_1,se,1,2,18.87
87,network,erode_1,se,1,3,6.32
87,network,erode_1,se,2,3,18.87
87,network,erode_1,me,0,1,20.1
87,network,erode_1,me,0,2,13.56
87,network,erode_1,me,0,3,16.61
87,network,erode_1,me,1,2,11.83
87,network,erode_1,me,1,3,6.93
87,network,erode_1,me,2,3,6.63
87,network,erode_1,se_e2,0,1,7.48
87,network,erode_1,se_e2,0,2,2.83
87,network,erode_1,se_e2,0,3,15.36
87,network,erode_1,se_e2,1,2,6.32
87,network,erode_1,se_e2,1,3,12.81
87,network,erode_1,se_e2,2,3,16.12
87,network,dilate_5,se,0,1,2.83
87,network,dilate_5,se,0,2,20.1
87,network,dilate_5,se,0,3,2.0
87,network,dilate_5,se,1,2,21.63
87,network,dilate_5,se,1,3,3.46
87,network,dilate_5,se,2,3,21.73
87,network,dilate_5,me,0,1,21.63
87,network,dilate_5,me,0,2,25.14
87,network,dilate_5,me,0,3,20.4
87,network,dilate_5,me,1,2,4.47
87,network,dilate_5,me,1,3,2.0
87,network,dilate_5,me,2,3,4.9
87,network,dilate_5,se_e2,0,1,14.0
87,network,dilate_5,se_e2,0,2,2.83
87,network,dilate_5,se_e2,0,3,0.0
87,network,dilate_5,se_e2,1,2,15.62
87,network,dilate_5,se_e2,1,3,14.0
87,network,dilate_5,se_e2,2,3,2.83
90,seed,orig,se,0,1,18.44
90,seed,orig,se,0,2,14.14
90,seed,orig,se,0,3,14.56
90,seed,orig,se,1,2,16.12
90,seed,orig,se,1,3,6.32
90,seed,orig,se,2,3,17.09
90,seed,orig,me,0,1,6.0
90,seed,orig,me,0,2,6.63
90,seed,orig,me,0,3,18.97
90,seed,orig,me,1,2,8.49
90,seed,orig,me,1,3,19.08
90,seed,orig,me,2,3,12.81
90,seed,orig,se_e2,0,1,14.14
90,seed,orig,se_e2,0,2,14.14
90,seed,orig,se_e2,0,3,16.12
90,seed,orig,se_e2,1,2,14.7
90,seed,orig,se_e2,1,3,6.0
90,seed,orig,se_e2,2,3,19.9
90,seed,erode_1,se,0,1,5.66
90,seed,erode_1,se,0,2,11.83
90,seed,erode_1,se,0,3,4.47
90,seed,erode_1,se,1,2,10.39
90,seed,erode_1,se,1,3,8.25
90,seed,erode_1,se,2,3,10.2
90,seed,erode_1,me,0,1,14.0
90,seed,erode_1,me,0,2,20.1
90,seed,erode_1,me,0,3,18.44
90,seed,erode_1,me,1,2,7.48
90,seed,erode_1,me,1,3,10.2
90,seed,erode_1,me,2,3,6.93
90,seed,erode_1,se_e2,0,1,14.0
90,seed,erode_1,se_e2,0,2,10.0
90,seed,erode_1,se_e2,0,3,15.36
90,seed,erode_1,se_e2,1,2,7.48
90,seed,erode_1,se_e2,1,3,2.83
90,seed,erode_1,se_e2,2,3,9.38
90,seed,dilate_5,se,0,1,33.29
90,seed,dilate_5,se,0,2,24.74
90,seed,dilate_5,se,0,3,40.5
90,seed,dilate_5,se,1,2,15.75
90,seed,dilate_5,se,1,3,14.56
90,seed,dilate_5,se,2,3,27.93
90,seed,dilate_5,me,0,1,23.41
90,seed,dilate_5,me,0,2,30.72
90,seed,dilate_5,me,0,3,22.18
90,seed,dilate_5,me,1,2,17.09
90,seed,dilate_5,me,1,3,16.25
90,seed,dilate_5,me,2,3,11.83
90,seed,dilate_5,se_e2,0,1,31.37
90,seed,dilate_5,se_e2,0,2,25.38
90,seed,dilate_5,se_e2,0,3,51.92
90,seed,dilate_5,se_e2,1,2,20.1
90,seed,dilate_5,se_e2,1,3,32.5
90,seed,dilate_5,se_e2,2,3,26.91
90,network,orig,se,0,1,6.0
90,network,orig,se,0,2,6.0
90,network,orig,se,0,3,6.0
90,network,orig,se,1,2,8.94
90,network,orig,se,1,3,10.2
90,network,orig,se,2,3,2.83
90,network,orig,me,0,1,10.0
90,network,orig,me,0,2,2.0
90,network,orig,me,0,3,10.0
90,network,orig,me,1,2,10.2
90,network,orig,me,1,3,0.0
90,network,orig,me,2,3,10.2
90,network,orig,se_e2,0,1,19.8
90,network,orig,se_e2,0,2,6.93
90,network,orig,se_e2,0,3,18.97
90,network,orig,se_e2,1,2,16.73
90,network,orig,se_e2,1,3,4.0
90,network,orig,se_e2,2,3,14.7
90,network,erode_1,se,0,1,4.47
90,network,erode_1,se,0,2,3.46
90,network,erode_1,se,0,3,8.25
90,network,erode_1,se,1,2,2.83
90,network,erode_1,se,1,3,5.66
90,network,erode_1,se,2,3,4.9
90,network,erode_1,me,0,1,0.0
90,network,erode_1,me,0,2,8.94
90,network,erode_1,me,0,3,2.0
90,network,erode_1,me,1,2,8.94
90,network,erode_1,me,1,3,2.0
90,network,erode_1,me,2,3,7.21
90,network,erode_1,se_e2,0,1,12.96
90,network,erode_1,se_e2,0,2,2.83
90,network,erode_1,se_e2,0,3,14.28
90,network,erode_1,se_e2,1,2,11.66
90,network,erode_1,se_e2,1,3,2.0
90,network,erode_1,se_e2,2,3,12.81
90,network,dilate_5,se,0,1,6.63
90,network,dilate_5,se,0,2,4.0
90,network,dilate_5,se,0,3,30.33
90,network,dilate_5,se,1,2,3.46
90,network,dilate_5,se,1,3,29.73
90,network,dilate_5,se,2,3,29.8
90,network,dilate_5,me,0,1,16.61
90,network,dilate_5,me,0,2,17.2
90,network,dilate_5,me,0,3,16.61
90,network,dilate_5,me,1,2,2.0
90,network,dilate_5,me,1,3,0.0
90,network,dilate_5,me,2,3,2.0
90,network,dilate_5,se_e2,0,1,30.27
90,network,dilate_5,se_e2,0,2,35.61
90,network,dilate_5,se_e2,0,3,23.58
90,network,dilate_5,se_e2,1,2,31.11
90,network,dilate_5,se_e2,1,3,16.73
90,network,dilate_5,se_e2,2,3,16.73
91,seed,orig,se,0,1,2.83
91,seed,orig,se,0,2,12.33
91,seed,orig,se,0,3,23.15
91,seed,orig,se,1,2,11.66
91,seed,orig,se,1,3,20.78
91,seed,orig,se,2,3,18.55
91,seed,orig,me,0,1,2.83
91,seed,orig,me,0,2,9.8
91,seed,orig,me,0,3,12.81
91,seed,orig,me,1,2,10.2
91,seed,orig,me,1,3,14.56
91,seed,orig,me,2,3,7.21
91,seed,orig,se_e2,0,1,11.49
91,seed,orig,se_e2,0,2,26.15
91,seed,orig,se_e2,0,3,12.33
91,seed,orig,se_e2,1,2,18.55
91,seed,orig,se_e2,1,3,19.08
91,seed,orig,se_e2,2,3,32.8
91,seed,erode_1,se,0,1,18.44
91,seed,erode_1,se,0,2,16.61
91,seed,erode_1,se,0,3,14.7
91,seed,erode_1,se,1,2,2.83
91,seed,erode_1,se,1,3,10.77
91,seed,erode_1,se,2,3,8.72
91,seed,erode_1,me,0,1,7.48
91,seed,erode_1,me,0,2,8.49
91,seed,erode_1,me,0,3,6.63
91,seed,erode_1,me,1,2,10.2
91,seed,erode_1,me,1,3,10.77
91,seed,erode_1,me,2,3,14.56
91,seed,erode_1,se_e2,0,1,10.0
91,seed,erode_1,se_e2,0,2,10.39
91,seed,erode_1,se_e2,0,3,7.48
91,seed,erode_1,se_e2,1,2,2.83
91,seed,erode_1,se_e2,1,3,6.0
91,seed,erode_1,se_e2,2,3,8.25
91,seed,dilate_5,se,0,1,0.0
91,seed,dilate_5,se,0,2,46.73
91,seed,dilate_5,se,0,3,28.91
91,seed,dilate_5,se,1,2,46.73
91,seed,dilate_5,se,1,3,28.91
91,seed,dilate_5,se,2,3,30.0
91,seed,dilate_5,me,0,1,22.45
91,seed,dilate_5,me,0,2,26.91
91,seed,dilate_5,me,0,3,25.61
91,seed,dilate_5,me,1,2,26.91
91,seed,dilate_5,me,1,3,32.62
91,seed,dilate_5,me,2,3,29.46
91,seed,dilate_5,se_e2,0,1,26.91
91,seed,dilate_5,se_e2,0,2,35.83
91,seed,dilate_5,se_e2,0,3,41.23
91,seed,dilate_5,se_e2,1,2,14.14
91,seed,dilate_5,se_e2,1,3,30.07
91,seed,dilate_5,se_e2,2,3,40.79
91,network,orig,se,0,1,0.0
91,network,orig,se,0,2,0.0
91,network,orig,se,0,3,0.0
91,network,orig,se,1,2,0.0
91,network,orig,se,1,3,0.0
91,network,orig,se,2,3,0.0
91,network,orig,me,0,1,0.0
91,network,orig,me,0,2,8.94
91,network,orig,me,0,3,24.49
91,network,orig,me,1,2,8.94
91,network,orig,me,1,3,24.49
91,network,orig,me,2,3,16.73
91,network,orig,se_e2,0,1,2.83
91,network,orig,se_e2,0,2,17.66
91,network,orig,se_e2,0,3,28.91
91,network,orig,se_e2,1,2,15.75
91,network,orig,se_e2,1,3,26.31
91,network,orig,se_e2,2,3,15.62
91,network,erode_1,se,0,1,2.83
91,network,erode_1,se,0,2,0.0
91,network,erode_1,se,0,3,11.83
91,network,erode_1,se,1,2,2.83
91,network,erode_1,se,1,3,10.0
91,network,erode_1,se,2,3,11.83
91,network,erode_1,me,0,1,9.8
91,network,erode_1,me,0,2,11.49
91,network,erode_1,me,0,3,18.55
91,network,erode_1,me,1,2,2.0
91,network,erode_1,me,1,3,10.2
91,network,erode_1,me,2,3,8.25
91,network,erode_1,se_e2,0,1,9.17
91,network,erode_1,se_e2,0,2,6.32
91,network,erode_1,se_e2,0,3,7.48
91,network,erode_1,se_e2,1,2,10.39
91,network,erode_1,se_e2,1,3,12.81
91,network,erode_1,se_e2,2,3,6.32
91,network,dilate_5,se,0,1,18.22
91,network,dilate_5,se,0,2,24.74
91,network,dilate_5,se,0,3,17.2
91,network,dilate_5,se,1,2,7.48
91,network,dilate_5,se,1,3,2.0
91,network,dilate_5,se,2,3,8.72
91,network,dilate_5,me,0,1,24.74
91,network,dilate_5,me,0,2,46.69
91,network,dilate_5,me,0,3,25.92
91,network,dilate_5,me,1,2,42.24
91,network,dilate_5,me,1,3,2.0
91,network,dilate_5,me,2,3,42.94
91,network,dilate_5,se_e2,0,1,0.0
91,network,dilate_5,se_e2,0,2,30.27
91,network,dilate_5,se_e2,0,3,30.07
91,network,dilate_5,se_e2,1,2,30.27
91,network,dilate_5,se_e2,1,3,30.07
91,network,dilate_5,se_e2,2,3,2.0
92,seed,orig,se,0,1,20.69
92,seed,orig,se,0,2,12.81
92,seed,orig,se,0,3,8.25
92,seed,orig,se,1,2,10.2
92,seed,orig,se,1,3,14.7
92,seed,orig,se,2,3,10.2
92,seed,orig,me,0,1,10.77
92,seed,orig,me,0,2,11.66
92,seed,orig,me,0,3,10.95
92,seed,orig,me,1,2,6.63
92,seed,orig,me,1,3,3.46
92,seed,orig,me,2,3,5.66
92,seed,orig,se_e2,0,1,14.42
92,seed,orig,se_e2,0,2,12.81
92,seed,orig,se_e2,0,3,4.47
92,seed,orig,se_e2,1,2,4.47
92,seed,orig,se_e2,1,3,13.42
92,seed,orig,se_e2,2,3,10.95
92,seed,erode_1,se,0,1,14.0
92,seed,erode_1,se,0,2,5.66
92,seed,erode_1,se,0,3,14.0
92,seed,erode_1,se,1,2,10.0
92,seed,erode_1,se,1,3,0.0
92,seed,erode_1,se,2,3,10.0
92,seed,erode_1,me,0,1,16.25
92,seed,erode_1,me,0,2,14.0
92,seed,erode_1,me,0,3,10.0
92,seed,erode_1,me,1,2,10.77
92,seed,erode_1,me,1,3,11.49
92,seed,erode_1,me,2,3,5.66
92,seed,erode_1,se_e2,0,1,16.61
92,seed,erode_1,se_e2,0,2,17.2
92,seed,erode_1,se_e2,0,3,6.0
92,seed,erode_1,se_e2,1,2,6.0
92,seed,erode_1,se_e2,1,3,12.0
92,seed,erode_1,se_e2,2,3,11.49
92,seed,dilate_5,se,0,1,11.66
92,seed,dilate_5,se,0,2,29.73
92,seed,dilate_5,se,0,3,15.36
92,seed,dilate_5,se,1,2,32.19
92,seed,dilate_5,se,1,3,20.49
92,seed,dilate_5,se,2,3,40.69
92,seed,dilate_5,me,0,1,13.11
92,seed,dilate_5,me,0,2,40.69
92,seed,dilate_5,me,0,3,12.96
92,seed,dilate_5,me,1,2,28.07
92,seed,dilate_5,me,1,3,9.17
92,seed,dilate_5,me,2,3,30.33
92,seed,dilate_5,se_e2,0,1,32.56
92,seed,dilate_5,se_e2,0,2,2.0
92,seed,dilate_5,se_e2,0,3,37.58
92,seed,dilate_5,se_e2,1,2,33.94
92,seed,dilate_5,se_e2,1,3,14.42
92,seed,dilate_5,se_e2,2,3,39.4
92,network,orig,se,0,1,10.77
92,network,orig,se,0,2,7.21
92,network,orig,se,0,3,8.25
92,network,orig,se,1,2,4.9
92,network,orig,se,1,3,12.0
92,network,orig,se,2,3,11.66
92,network,orig,me,0,1,0.0
92,network,orig,me,0,2,0.0
92,network,orig,me,0,3,2.83
92,network,orig,me,1,2,0.0
92,network,orig,me,1,3,2.83
92,network,orig,me,2,3,2.83
92,network,orig,se_e2,0,1,4.9
92,network,orig,se_e2,0,2,12.81
92,network,orig,se_e2,0,3,2.83
92,network,orig,se_e2,1,2,16.12
92,network,orig,se_e2,1,3,7.48
92,network,orig,se_e2,2,3,11.49
92,network,erode_1,se,0,1,11.49
92,network,erode_1,se,0,2,2.83
92,network,erode_1,se,0,3,8.25
92,network,erode_1,se,1,2,14.0
92,network,erode_1,se,1,3,17.89
92,network,erode_1,se,2,3,6.0
92,network,erode_1,me,0,1,5.66
92,network,erode_1,me,0,2,4.9
92,network,erode_1,me,0,3,0.0
92,network,erode_1,me,1,2,2.83
92,network,erode_1,me,1,3,5.66
92,network,erode_1,me,2,3,4.9
92,network,erode_1,se_e2,0,1,9.17
92,network,erode_1,se_e2,0,2,7.48
92,network,erode_1,se_e2,0,3,5.66
92,network,erode_1,se_e2,1,2,3.46
92,network,erode_1,se_e2,1,3,6.0
92,network,erode_1,se_e2,2,3,2.83
92,network,dilate_5,se,0,1,51.92
92,network,dilate_5,se,0,2,53.29
92,network,dilate_5,se,0,3,51.92
92,network,dilate_5,se,1,2,4.0
92,network,dilate_5,se,1,3,0.0
92,network,dilate_5,se,2,3,4.0
92,network,dilate_5,me,0,1,3.46
92,network,dilate_5,me,0,2,41.67
92,network,dilate_5,me,0,3,2.83
92,network,dilate_5,me,1,2,39.24
92,network,dilate_5,me,1,3,4.47
92,network,dilate_5,me,2,3,40.2
92,network,dilate_5,se_e2,0,1,50.68
92,network,dilate_5,se_e2,0,2,50.68
92,network,dilate_5,se_e2,0,3,49.03
92,network,dilate_5,se_e2,1,2,0.0
92,network,dilate_5,se_e2,1,3,3.46
92,network,dilate_5,se_e2,2,3,3.46
93,seed,orig,se,0,1,19.8
93,seed,orig,se,0,2,16.12
93,seed,orig,se,0,3,26.91
93,seed,orig,se,1,2,6.0
93,seed,orig,se,1,3,7.21
93,seed,orig,se,2,3,12.0
93,seed,orig,me,0,1,13.42
93,seed,orig,me,0,2,7.48
93,seed,orig,me,0,3,17.32
93,seed,orig,me,1,2,7.21
93,seed,orig,me,1,3,14.14
93,seed,orig,me,2,3,11.49
93,seed,orig,se_e2,0,1,8.49
93,seed,orig,se_e2,0,2,26.76
93,seed,orig,se_e2,0,3,12.0
93,seed,orig,se_e2,1,2,21.26
93,seed,orig,se_e2,1,3,8.49
93,seed,orig,se_e2,2,3,15.36
93,seed,erode_1,se,0,1,8.25
93,seed,erode_1,se,0,2,4.9
93,seed,erode_1,se,0,3,4.47
93,seed,erode_1,se,1,2,7.21
93,seed,erode_1,se,1,3,11.66
93,seed,erode_1,se,2,3,8.25
93,seed,erode_1,me,0,1,4.9
93,seed,erode_1,me,0,2,7.21
93,seed,erode_1,me,0,3,9.8
93,seed,erode_1,me,1,2,6.0
93,seed,erode_1,me,1,3,7.48
93,seed,erode_1,me,2,3,12.81
93,seed,erode_1,se_e2,0,1,9.38
93,seed,erode_1,se_e2,0,2,3.46
93,seed,erode_1,se_e2,0,3,7.21
93,seed,erode_1,se_e2,1,2,10.77
93,seed,erode_1,se_e2,1,3,6.0
93,seed,erode_1,se_e2,2,3,7.48
93,seed,dilate_5,se,0,1,36.06
93,seed,dilate_5,se,0,2,38.88
93,seed,dilate_5,se,0,3,4.47
93,seed,dilate_5,se,1,2,8.25
93,seed,dilate_5,se,1,3,38.68
93,seed,dilate_5,se,2,3,40.94
93,seed,dilate_5,me,0,1,4.47
93,seed,dilate_5,me,0,2,35.16
93,seed,dilate_5,me,0,3,7.21
93,seed,dilate_5,me,1,2,32.86
93,seed,dilate_5,me,1,3,2.83
93,seed,dilate_5,me,2,3,31.5
93,seed,dilate_5,se_e2,0,1,8.49
93,seed,dilate_5,se_e2,0,2,28.84
93,seed,dilate_5,se_e2,0,3,26.0
93,seed,dilate_5,se_e2,1,2,37.2
93,seed,dilate_5,se_e2,1,3,30.27
93,seed,dilate_5,se_e2,2,3,31.05
93,network,orig,se,0,1,30.07
93,network,orig,se,0,2,30.07
93,network,orig,se,0,3,30.07
93,network,orig,se,1,2,0.0
93,network,orig,se,1,3,0.0
93,network,orig,se,2,3,0.0
93,network,orig,me,0,1,30.07
93,network,orig,me,0,2,0.0
93,network,orig,me,0,3,0.0
93,network,orig,me,1,2,30.07
93,network,orig,me,1,3,30.07
93,network,orig,me,2,3,0.0
93,network,orig,se_e2,0,1,0.0
93,network,orig,se_e2,0,2,0.0
93,network,orig,se_e2,0,3,2.83
93,network,orig,se_e2,1,2,0.0
93,network,orig,se_e2,1,3,2.83
93,network,orig,se_e2,2,3,2.83
